ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error
hard_sos,4,2,4,1,15,hard_sos_random_psd_gram,sos,SCS,optimal,0.2256570637651423,0.06583618599999999,0.1250563970534131,
hard_sos,4,2,4,2,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.002203115,0.28806540300138295,
hard_sos,4,2,4,2,15,hard_sos_random_psd_gram,dsos,SCS,infeasible,-inf,0.001404738,0.2899849870009348,
hard_sos,4,2,4,2,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.007195317,0.4412539020413533,
hard_sos,4,2,4,2,15,hard_sos_random_psd_gram,sdsos,SCS,optimal_inaccurate,-89748.57075884951,1.099171855,1.5400377319892868,
hard_sos,4,2,4,2,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.32482297653411174,0.007493182,0.07388063601683825,
hard_sos,4,2,4,2,15,hard_sos_random_psd_gram,sos,SCS,optimal,0.32482494379150517,0.006112759,0.06727350095752627,
hard_sos,4,2,4,3,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003011139,0.3894774339860305,
hard_sos,4,2,4,3,15,hard_sos_random_psd_gram,dsos,SCS,infeasible,-inf,0.001465895,0.3575829049805179,
hard_sos,4,2,4,3,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.00781454,0.48728116997517645,
hard_sos,4,2,4,3,15,hard_sos_random_psd_gram,sdsos,SCS,optimal_inaccurate,-62300.466663034065,1.157449996,1.6860167140839621,
hard_sos,4,2,4,3,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.02995690833595356,0.006287604,0.07241848798003048,
hard_sos,4,2,4,3,15,hard_sos_random_psd_gram,sos,SCS,optimal,0.029967096187597183,0.01361887,0.0904938910389319,
hard_sos,4,2,4,4,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.002355014,0.4172496519749984,
hard_sos,4,2,4,4,15,hard_sos_random_psd_gram,dsos,SCS,infeasible,-inf,0.0024515419999999997,0.3990512089803815,
hard_sos,4,2,4,4,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.008870616,0.5686267439741641,
hard_sos,4,2,4,4,15,hard_sos_random_psd_gram,sdsos,SCS,optimal_inaccurate,-167670.06297874523,1.273119812,1.853681258042343,
hard_sos,4,2,4,4,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.3207964559872227,0.007343036,0.083583639934659,
hard_sos,4,2,4,4,15,hard_sos_random_psd_gram,sos,SCS,optimal,0.3208066135948824,0.035888793999999995,0.10917816997971386,
