ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error
hard_sos,3,2,4,4,10,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.06693108504161498,0.002539063,0.05254762794356793,
hard_sos,3,2,4,5,10,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.001606138,0.2711396749364212,
hard_sos,3,2,4,5,10,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.004594948,0.3182863569818437,
hard_sos,3,2,4,5,10,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.2378493338328289,0.002371418,0.05554839491378516,
hard_sos,3,2,4,6,10,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.001519949,0.25924350100103766,
hard_sos,3,2,4,6,10,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.00443799,0.3257170800352469,
hard_sos,3,2,4,6,10,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.1050436848725114,0.002439023,0.05268702004104853,
hard_sos,3,2,4,7,10,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.001721192,0.29627804504707456,
hard_sos,3,2,4,7,10,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.005507106,0.3333839860279113,
hard_sos,3,2,4,7,10,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.4114843197129773,0.002508851,0.05444341502152383,
hard_sos,3,2,4,8,10,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.002004469,0.28883012698497623,
hard_sos,3,2,4,8,10,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.00531851,0.3262886420125142,
hard_sos,3,2,4,8,10,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.39352232947100013,0.002470539,0.08490646607242525,
hard_sos,3,2,4,9,10,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.001732004,0.23793330800253898,
hard_sos,3,2,4,9,10,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.004805659,0.32733412901870906,
hard_sos,3,2,4,9,10,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.02430601769467259,0.002012475,0.04970653308555484,
hard_sos,3,3,6,0,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.006931961,0.9502438239287585,
hard_sos,3,3,6,0,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.033415568,1.3655656370101497,
hard_sos,3,3,6,0,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.09464872760638993,0.02856707,0.20268876408226788,
hard_sos,3,3,6,1,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.006578892,0.8530210960889235,
hard_sos,3,3,6,1,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.027825043,1.267019439022988,
hard_sos,3,3,6,1,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.8788840292015525,0.022991784,0.17498767096549273,
hard_sos,3,3,6,2,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.008807686,1.1340689309872687,
hard_sos,3,3,6,2,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible_inaccurate,-inf,0.044172374,1.5064511160599068,
