ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error,is_success,is_reliable_success,finite_value,sos_best_value,gap_to_sos_best,rel_gap_to_sos_best
hard_sos,3,2,4,7,10,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.005507106,0.3333839860279113,,False,False,,0.4114843197129773,,
hard_sos,3,2,4,7,10,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.4114843197129773,0.002508851,0.05444341502152383,,True,True,0.4114843197129773,0.4114843197129773,0.0,0.0
hard_sos,3,2,4,8,10,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.002004469,0.28883012698497623,,False,False,,0.39352232947100013,,
hard_sos,3,2,4,8,10,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.00531851,0.3262886420125142,,False,False,,0.39352232947100013,,
hard_sos,3,2,4,8,10,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.39352232947100013,0.002470539,0.08490646607242525,,True,True,0.39352232947100013,0.39352232947100013,0.0,0.0
hard_sos,3,2,4,9,10,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.001732004,0.23793330800253898,,False,False,,0.02430601769467259,,
hard_sos,3,2,4,9,10,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.004805659,0.32733412901870906,,False,False,,0.02430601769467259,,
hard_sos,3,2,4,9,10,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.02430601769467259,0.002012475,0.04970653308555484,,True,True,0.02430601769467259,0.02430601769467259,0.0,0.0
hard_sos,3,3,6,0,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.006931961,0.9502438239287585,,False,False,,0.09464872760638993,,
hard_sos,3,3,6,0,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.033415568,1.3655656370101497,,False,False,,0.09464872760638993,,
hard_sos,3,3,6,0,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.09464872760638993,0.02856707,0.20268876408226788,,True,True,0.09464872760638993,0.09464872760638993,0.0,0.0
hard_sos,3,3,6,1,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.006578892,0.8530210960889235,,False,False,,0.8788840292015525,,
hard_sos,3,3,6,1,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.027825043,1.267019439022988,,False,False,,0.8788840292015525,,
hard_sos,3,3,6,1,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.8788840292015525,0.022991784,0.17498767096549273,,True,True,0.8788840292015525,0.8788840292015525,0.0,0.0
hard_sos,3,3,6,2,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.008807686,1.1340689309872687,,False,False,,0.8882317976408242,,
hard_sos,3,3,6,2,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible_inaccurate,-inf,0.044172374,1.5064511160599068,,False,False,,0.8882317976408242,,
hard_sos,3,3,6,2,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.8882317976408242,0.023473922,0.17452169791795313,,True,True,0.8882317976408242,0.8882317976408242,0.0,0.0
hard_sos,3,3,6,3,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.006640268,0.9216401529265568,,False,False,,1.2313509024024458,,
hard_sos,3,3,6,3,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.029895182,1.275009706034325,,False,False,,1.2313509024024458,,
hard_sos,3,3,6,3,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.2313509024024458,0.037963034,0.18054006004240364,,True,True,1.2313509024024458,1.2313509024024458,0.0,0.0
hard_sos,3,3,6,4,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.00700347,0.9047142909839749,,False,False,,0.6954793719144259,,
hard_sos,3,3,6,4,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.022746928,1.163975358940661,,False,False,,0.6954793719144259,,
hard_sos,3,3,6,4,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.6954793719144259,0.018717577,0.12965128803625703,,True,True,0.6954793719144259,0.6954793719144259,0.0,0.0
hard_sos,3,3,6,5,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.006659412,0.9509209439856932,,False,False,,0.6077902483834954,,
hard_sos,3,3,6,5,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.028038615,1.2664215620607138,,False,False,,0.6077902483834954,,
hard_sos,3,3,6,5,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.6077902483834954,0.024184861,0.1751484100241214,,True,True,0.6077902483834954,0.6077902483834954,0.0,0.0
hard_sos,3,3,6,6,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.005300802,0.7551320060156286,,False,False,,1.037508905962692,,
hard_sos,3,3,6,6,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.020972226,0.9901987760094926,,False,False,,1.037508905962692,,
hard_sos,3,3,6,6,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.037508905962692,0.01805419,0.1258909780299291,,True,True,1.037508905962692,1.037508905962692,0.0,0.0
hard_sos,3,3,6,7,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.005697145,1.012732389033772,,False,False,,1.1265965229055428,,
hard_sos,3,3,6,7,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.035003013,1.3779197570402175,,False,False,,1.1265965229055428,,
hard_sos,3,3,6,7,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.1265965229055428,0.032007802,0.22466715704649687,,True,True,1.1265965229055428,1.1265965229055428,0.0,0.0
hard_sos,3,3,6,8,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.007240925,0.9738081319956109,,False,False,,3.1162690064658203,,
hard_sos,3,3,6,8,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.028366579,1.3466210400220007,,False,False,,3.1162690064658203,,
