ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error
easy_dsos,2,3,6,5,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.9308338561528917,0.000719381,0.14114495599642396,
easy_dsos,2,3,6,5,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.9508330851557758,0.002035848,0.22041583305690438,
easy_dsos,2,3,6,5,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.9508365501983516,0.000991057,0.02931896597146988,
easy_dsos,2,3,6,6,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.1821039409803524,0.00072706,0.12541721400339156,
easy_dsos,2,3,6,6,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.2352339032821145,0.002082293,0.2016962479101494,
easy_dsos,2,3,6,6,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.2352489603221002,0.00094803,0.026782448985613883,
easy_dsos,2,3,6,7,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.7258564630446154,0.000725759,0.12458171101752669,
easy_dsos,2,3,6,7,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.7545783611119143,0.002277726,0.20113701198715717,
easy_dsos,2,3,6,7,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.7545799257302714,0.000995644,0.03181017597671598,
easy_dsos,2,3,6,8,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.9458749922057015,0.001451383,0.17154634988401085,
easy_dsos,2,3,6,8,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.9614828394825696,0.00189359,0.17055117199197412,
easy_dsos,2,3,6,8,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.9614828952505667,0.000963603,0.026545329950749874,
easy_dsos,2,3,6,9,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.8236359622825231,0.000729172,0.12259763001929969,
easy_dsos,2,3,6,9,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.861492900415158,0.002065977,0.17273019801359624,
easy_dsos,2,3,6,9,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.8615042265322692,0.000988098,0.026928971987217665,
easy_dsos,3,2,4,0,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.8663647400676804,0.000719109,0.12373814906459302,
easy_dsos,3,2,4,0,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.8879836118567468,0.001801346,0.17651227896567434,
easy_dsos,3,2,4,0,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.887984396875302,0.000963437,0.029276429093442857,
easy_dsos,3,2,4,1,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.4881079182856893,0.000696616,0.15011645900085568,
easy_dsos,3,2,4,1,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.5080610369307037,0.001926266,0.17898394190706313,
easy_dsos,3,2,4,1,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.5080620267049392,0.001019378,0.030096129048615694,
easy_dsos,3,2,4,2,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.6904040434275063,0.000720045,0.15081453591119498,
easy_dsos,3,2,4,2,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.71508775957585,0.002149408,0.18184362503234297,
easy_dsos,3,2,4,2,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.7150884746440542,0.001196047,0.04082386405207217,
easy_dsos,3,2,4,3,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.4726199282061994,0.000748716,0.1505087889963761,
easy_dsos,3,2,4,3,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.5142215064641098,0.001914887,0.17912791995331645,
easy_dsos,3,2,4,3,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.5142217788931325,0.000968875,0.029972070013172925,
easy_dsos,3,2,4,4,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.5780122535806116,0.00082299,0.1519996050046757,
easy_dsos,3,2,4,4,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.5917841545180214,0.002048216,0.18019697698764503,
easy_dsos,3,2,4,4,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.5917842112444778,0.000985366,0.0300954629201442,
easy_dsos,3,2,4,5,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.9221441236688017,0.000727624,0.15091464796569198,
easy_dsos,3,2,4,5,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.9507889479587934,0.002114653,0.18162873201072216,
easy_dsos,3,2,4,5,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.950790797953332,0.001011606,0.030219285050407052,
easy_dsos,3,2,4,6,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.1804117347439984,0.000825778,0.151105773053132,
easy_dsos,3,2,4,6,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.2352313992341244,0.002139273,0.1811604549875483,
easy_dsos,3,2,4,6,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.2352323770820892,0.000954718,0.029949469957500696,
easy_dsos,3,2,4,7,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.701649187745853,0.000770036,0.1490123668918386,
easy_dsos,3,2,4,7,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.7542752958470933,0.001985459,0.19323282898403704,
easy_dsos,3,2,4,7,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.75427661413459,0.000998529,0.0352899229619652,
easy_dsos,3,2,4,8,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.9337444232904122,0.000755424,0.14966239093337208,
easy_dsos,3,2,4,8,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.9613667391217293,0.001863126,0.18538576900027692,
easy_dsos,3,2,4,8,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.9613757247487624,0.001047823,0.05622952803969383,
easy_dsos,3,2,4,9,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.811622493915183,0.000713008,0.12672760093118995,
easy_dsos,3,2,4,9,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.8613850334789963,0.001990053,0.1799999059876427,
easy_dsos,3,2,4,9,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.8613858572741044,0.000957714,0.027970792027190328,
easy_dsos,3,3,6,0,20,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.3066196803837276,0.003085596,0.553172564948909,
easy_dsos,3,3,6,0,20,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.3187006752957071,0.023667542,0.894470077008009,
easy_dsos,3,3,6,0,20,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.3187014509318828,0.02185827,0.11059567995835096,
easy_dsos,3,3,6,1,20,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.4348070602820586,0.003108799,0.5510415729368106,
easy_dsos,3,3,6,1,20,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.4643756574733626,0.009640154,0.8126041849609464,
easy_dsos,3,3,6,1,20,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.4643759042533326,0.013684604,0.12805701897013932,
easy_dsos,3,3,6,2,20,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.4972388772709224,0.006963437,1.078676650999114,
easy_dsos,3,3,6,2,20,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.5197950441315986,0.016277046,2.1990845900727436,
easy_dsos,3,3,6,2,20,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.5197951059209573,0.021884315,0.20565290399827063,
easy_dsos,3,3,6,3,20,easy_dsos_dd_gram,dsos,CLARABEL,optimal,2.1752679593097066,0.011078568,1.3491431759903207,
easy_dsos,3,3,6,3,20,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,2.228905781578369,0.02750112,2.2073820990044624,
easy_dsos,3,3,6,3,20,easy_dsos_dd_gram,sos,CLARABEL,optimal,2.2289131261387998,0.030344411,0.3219074310036376,
easy_dsos,3,3,6,4,20,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.5593989593539794,0.006605737,1.3546684479806572,
easy_dsos,3,3,6,4,20,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.6064001700472283,0.019204851,1.5650034190621227,
easy_dsos,3,3,6,4,20,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.6064014199686991,0.011567553,0.09829551191069186,
easy_dsos,3,3,6,5,20,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.65621901955339,0.005207755,1.0577660540584475,
easy_dsos,3,3,6,5,20,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.6980622983685065,0.010895568,1.274345071054995,
easy_dsos,3,3,6,5,20,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.6980666453403384,0.014023622,0.11856920004356652,
easy_dsos,3,3,6,6,20,easy_dsos_dd_gram,dsos,CLARABEL,optimal,2.1931656217458997,0.002957148,0.817941635963507,
easy_dsos,3,3,6,6,20,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,2.243492767927543,0.010264058,0.7927711580414325,
easy_dsos,3,3,6,6,20,easy_dsos_dd_gram,sos,CLARABEL,optimal,2.2434999099026003,0.011995269,0.10081869794521481,
easy_dsos,3,3,6,7,20,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.9737371727047397,0.00457682,1.0563755410257727,
easy_dsos,3,3,6,7,20,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.9974819050335297,0.016820037,1.3584903499577194,
easy_dsos,3,3,6,7,20,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.997485554259436,0.023026007,0.20993560703936964,
easy_dsos,3,3,6,8,20,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.251418560708561,0.003352371,0.6870996159268543,
