ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error,is_success,is_reliable_success,finite_value,sos_best_value,gap_to_sos_best,rel_gap_to_sos_best
easy_dsos,2,2,4,0,6,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.501158918050183,0.000322526,0.07258604001253843,,True,True,1.501158918050183,1.5295095382418205,0.028350620191637477,0.018535759001690612
easy_dsos,2,2,4,0,6,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.5295083570876613,0.000663686,0.0626064499374479,,True,True,1.5295083570876613,1.5295095382418205,1.1811541591466579e-06,7.722437354031809e-07
easy_dsos,2,2,4,0,6,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.5295095382418205,0.000459027,0.014030977967195213,,True,True,1.5295095382418205,1.5295095382418205,0.0,0.0
easy_dsos,2,2,4,1,6,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.593140121737525,0.000313498,0.04506184591446072,,True,True,1.593140121737525,1.6000270057573753,0.006886884019850381,0.004304229863039383
easy_dsos,2,2,4,1,6,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.600026478971346,0.000636916,0.06228695600293577,,True,True,1.600026478971346,1.6000270057573753,5.267860292423876e-07,3.2923571123915664e-07
easy_dsos,2,2,4,1,6,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.6000270057573753,0.000358834,0.014228692976757884,,True,True,1.6000270057573753,1.6000270057573753,0.0,0.0
easy_dsos,2,2,4,2,6,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.5674703513908619,0.000289887,0.04594645800534636,,True,True,1.5674703513908619,1.5832976785929234,0.01582732720206148,0.009996431761415344
easy_dsos,2,2,4,2,6,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.5832974309986163,0.000593299,0.062438021996058524,,True,True,1.5832974309986163,1.5832976785929234,2.4759430705678653e-07,1.5637887328731738e-07
easy_dsos,2,2,4,2,6,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.5832976785929234,0.000319852,0.03740332694724202,,True,True,1.5832976785929234,1.5832976785929234,0.0,0.0
easy_dsos,2,2,4,3,6,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.7630322445964153,0.000282456,0.04737384000327438,,True,True,1.7630322445964153,1.809017553075533,0.04598530847911775,0.025420045483216875
easy_dsos,2,2,4,3,6,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.80901327984245,0.000633111,0.06294800795149058,,True,True,1.80901327984245,1.809017553075533,4.273233082940919e-06,2.362184421967572e-06
easy_dsos,2,2,4,3,6,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.809017553075533,0.000311707,0.013755692983977497,,True,True,1.809017553075533,1.809017553075533,0.0,0.0
easy_dsos,2,2,4,4,6,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.5000949782916293,0.000301682,0.04651168396230787,,True,True,1.5000949782916293,1.5275905299739176,0.027495551682288344,0.017999294406962452
easy_dsos,2,2,4,4,6,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.5275874814112154,0.000621186,0.06585311808157712,,True,True,1.5275874814112154,1.5275905299739176,3.048562702279156e-06,1.995667453064931e-06
easy_dsos,2,2,4,4,6,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.5275905299739176,0.000332769,0.013865276938304305,,True,True,1.5275905299739176,1.5275905299739176,0.0,0.0
easy_dsos,2,2,4,5,6,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.8355577386790425,0.00028585,0.045958103029988706,,True,True,1.8355577386790425,1.8660307190420462,0.03047298036300372,0.016330374442414038
easy_dsos,2,2,4,5,6,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.8660095158871763,0.000578495,0.08804283803328872,,True,True,1.8660095158871763,1.8660307190420462,2.120315486986435e-05,1.136270408278664e-05
easy_dsos,2,2,4,5,6,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.8660307190420462,0.000340036,0.013724448974244297,,True,True,1.8660307190420462,1.8660307190420462,0.0,0.0
easy_dsos,2,2,4,6,6,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.9188765454267354,0.000295642,0.04638764203991741,,True,True,1.9188765454267354,1.9759602430616887,0.057083697634953356,0.028889092194741707
easy_dsos,2,2,4,6,6,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.9759587031709562,0.000671544,0.06294234795495868,,True,True,1.9759587031709562,1.9759602430616887,1.5398907324826183e-06,7.793126090920765e-07
easy_dsos,2,2,4,6,6,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.9759602430616887,0.000334896,0.01379701099358499,,True,True,1.9759602430616887,1.9759602430616887,0.0,0.0
easy_dsos,2,2,4,7,6,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.0598495365406992,0.000290578,0.048630302073433995,,True,True,1.0598495365406992,1.0651160264934072,0.005266489952707953,0.0049445223071578216
easy_dsos,2,2,4,7,6,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.06511587076894,0.000592429,0.06360088405199349,,True,True,1.06511587076894,1.0651160264934072,1.5572446709910537e-07,1.462042286714848e-07
easy_dsos,2,2,4,7,6,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.0651160264934072,0.000308526,0.01381777599453926,,True,True,1.0651160264934072,1.0651160264934072,0.0,0.0
easy_dsos,2,2,4,8,6,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.5068786766952855,0.000338642,0.04610875400248915,,True,True,1.5068786766952855,1.5345219793817744,0.027643302686488846,0.018014276144565706
easy_dsos,2,2,4,8,6,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.5345217940759663,0.000612048,0.08800864999648184,,True,True,1.5345217940759663,1.5345219793817744,1.8530580803144403e-07,1.207580018541668e-07
easy_dsos,2,2,4,8,6,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.5345219793817744,0.000398428,0.013811665936373174,,True,True,1.5345219793817744,1.5345219793817744,0.0,0.0
easy_dsos,2,2,4,9,6,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.1394371734829092,0.000289644,0.046798396040685475,,True,True,1.1394371734829092,1.162938517653836,0.023501344170926863,0.020208586966694957
easy_dsos,2,2,4,9,6,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.1629386963735773,0.000631903,0.0635595009662211,,True,True,1.1629386963735773,1.162938517653836,-1.7871974122840584e-07,-1.5367944092948524e-07
easy_dsos,2,2,4,9,6,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.162938517653836,0.00033243,0.01390778401400894,,True,True,1.162938517653836,1.162938517653836,0.0,0.0
easy_dsos,2,3,6,0,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.8754119555306237,0.000732947,0.11931638792157173,,True,True,1.8754119555306237,1.8880372177450142,0.012625262214390531,0.0066869774047513585
easy_dsos,2,3,6,0,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.8880356301935446,0.00170078,0.2010235310299322,,True,True,1.8880356301935446,1.8880372177450142,1.5875514696173099e-06,8.408475504065588e-07
easy_dsos,2,3,6,0,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.8880372177450142,0.000962134,0.026232038042508066,,True,True,1.8880372177450142,1.8880372177450142,0.0,0.0
easy_dsos,2,3,6,1,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.4962547486188609,0.000693239,0.12100576504599303,,True,True,1.4962547486188609,1.5080968554213539,0.01184210680249298,0.007852351631079
easy_dsos,2,3,6,1,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.5080968116944373,0.00183224,0.19293946691323072,,True,True,1.5080968116944373,1.5080968554213539,4.372691653209415e-08,2.8994766731926574e-08
easy_dsos,2,3,6,1,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.5080968554213539,0.000948933,0.027071710908785462,,True,True,1.5080968554213539,1.5080968554213539,0.0,0.0
easy_dsos,2,3,6,2,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.7064041950109434,0.000707622,0.11909655493218452,,True,True,1.7064041950109434,1.7152120782917106,0.008807883280767204,0.005135156982767715
easy_dsos,2,3,6,2,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.715211528851797,0.002383774,0.28219105501193553,,True,True,1.715211528851797,1.7152120782917106,5.494399135663741e-07,3.2033351474156856e-07
easy_dsos,2,3,6,2,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.7152120782917106,0.000944011,0.027971672941930592,,True,True,1.7152120782917106,1.7152120782917106,0.0,0.0
easy_dsos,2,3,6,3,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.4871622392823591,0.000707835,0.12053081800695509,,True,True,1.4871622392823591,1.5143718398223904,0.027209600540031298,0.01796758221760285
easy_dsos,2,3,6,3,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.5143715772256667,0.002147776,0.20174673199653625,,True,True,1.5143715772256667,1.5143718398223904,2.6259672369910447e-07,1.7340306838372174e-07
easy_dsos,2,3,6,3,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.5143718398223904,0.001037677,0.026544526917859912,,True,True,1.5143718398223904,1.5143718398223904,0.0,0.0
easy_dsos,2,3,6,4,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.5811667829942604,0.00081313,0.12066469597630203,,True,True,1.5811667829942604,1.5917931094905644,0.010626326496304017,0.006675695750250392
easy_dsos,2,3,6,4,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.5917930435552308,0.00195931,0.20600718900095671,,True,True,1.5917930435552308,1.5917931094905644,6.593533363741244e-08,4.142204991609388e-08
easy_dsos,2,3,6,4,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.5917931094905644,0.001024083,0.034380982047878206,,True,True,1.5917931094905644,1.5917931094905644,0.0,0.0
easy_dsos,2,3,6,5,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.9308338561528917,0.000719381,0.14114495599642396,,True,True,1.9308338561528917,1.9508365501983516,0.020002694045459846,0.010253393111496742
easy_dsos,2,3,6,5,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.9508330851557758,0.002035848,0.22041583305690438,,True,True,1.9508330851557758,1.9508365501983516,3.4650425757565273e-06,1.7761829279875951e-06
easy_dsos,2,3,6,5,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.9508365501983516,0.000991057,0.02931896597146988,,True,True,1.9508365501983516,1.9508365501983516,0.0,0.0
easy_dsos,2,3,6,6,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.1821039409803524,0.00072706,0.12541721400339156,,True,True,1.1821039409803524,1.2352489603221002,0.05314501934174776,0.04302373128724578
easy_dsos,2,3,6,6,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.2352339032821145,0.002082293,0.2016962479101494,,True,True,1.2352339032821145,1.2352489603221002,1.5057039985721943e-05,1.2189477967093945e-05
easy_dsos,2,3,6,6,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.2352489603221002,0.00094803,0.026782448985613883,,True,True,1.2352489603221002,1.2352489603221002,0.0,0.0
easy_dsos,2,3,6,7,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.7258564630446154,0.000725759,0.12458171101752669,,True,True,1.7258564630446154,1.7545799257302714,0.028723462685656065,0.01637056383949059
easy_dsos,2,3,6,7,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.7545783611119143,0.002277726,0.20113701198715717,,True,True,1.7545783611119143,1.7545799257302714,1.5646183570972028e-06,8.917338755292067e-07
