ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error,is_success,is_reliable_success,finite_value,sos_best_value,gap_to_sos_best,rel_gap_to_sos_best
easy_dsos,4,2,4,1,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.326560793477893,0.004408187,0.060229711001738906,,True,True,1.326560793477893,1.3265608850085493,9.153065638756175e-08,6.89984586625075e-08
easy_dsos,4,2,4,1,15,easy_dsos_dd_gram,sos,SCS,optimal,1.3265608850085493,0.0019066229999999999,0.05769733106717467,,True,True,1.3265608850085493,1.3265608850085493,0.0,0.0
easy_dsos,4,2,4,2,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.1563880595040916,0.001780232,0.28139691206160933,,True,True,1.1563880595040916,1.2054231010598102,0.049035041555718584,0.04067869739065635
easy_dsos,4,2,4,2,15,easy_dsos_dd_gram,dsos,SCS,optimal,1.1563878042075495,0.004134144,0.39351136900950223,,True,True,1.1563878042075495,1.2054231010598102,0.04903529685226071,0.0406789091806427
easy_dsos,4,2,4,2,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.2054155533720063,0.006175983,0.4299971950240433,,True,True,1.2054155533720063,1.2054231010598102,7.547687803866054e-06,6.26144280562577e-06
easy_dsos,4,2,4,2,15,easy_dsos_dd_gram,sdsos,SCS,optimal,1.2054364934755322,0.26221492999999996,0.7306155819678679,,True,True,1.2054364934755322,1.2054231010598102,-1.3392415721957818e-05,-1.1110136938792015e-05
easy_dsos,4,2,4,2,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.2054227850013028,0.003898094,0.058703733957372606,,True,True,1.2054227850013028,1.2054231010598102,3.1605850736582397e-07,2.621971547483574e-07
easy_dsos,4,2,4,2,15,easy_dsos_dd_gram,sos,SCS,optimal,1.2054231010598102,0.00191939,0.05837459198664874,,True,True,1.2054231010598102,1.2054231010598102,0.0,0.0
easy_dsos,4,2,4,3,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.7165855002271235,0.001687809,0.29581535793840885,,True,True,1.7165855002271235,1.7769379026067678,0.06035240237964423,0.03396427207225827
easy_dsos,4,2,4,3,15,easy_dsos_dd_gram,dsos,SCS,optimal,1.7165882143694609,0.005671182,0.3279633679194376,,True,True,1.7165882143694609,1.7769379026067678,0.06034968823730691,0.03396274464559168
easy_dsos,4,2,4,3,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.7769195590538098,0.00504899,0.48448415705934167,,True,True,1.7769195590538098,1.7769379026067678,1.834355295793344e-05,1.0323125490780207e-05
easy_dsos,4,2,4,3,15,easy_dsos_dd_gram,sdsos,SCS,optimal,1.7769362733007228,0.20357291900000002,0.6671997619559988,,True,True,1.7769362733007228,1.7769379026067678,1.6293060449701358e-06,9.169178295875978e-07
easy_dsos,4,2,4,3,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.7769377994168367,0.004359195,0.06042784499004483,,True,True,1.7769377994168367,1.7769379026067678,1.0318993104441176e-07,5.8071771046715894e-08
easy_dsos,4,2,4,3,15,easy_dsos_dd_gram,sos,SCS,optimal,1.7769379026067678,0.001875909,0.058248612098395824,,True,True,1.7769379026067678,1.7769379026067678,0.0,0.0
easy_dsos,4,2,4,4,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,2.0158124071032595,0.001904534,0.301978069008328,,True,True,2.0158124071032595,2.0580258239127924,0.042213416809532944,0.020511606958009538
easy_dsos,4,2,4,4,15,easy_dsos_dd_gram,dsos,SCS,optimal,2.0158123496708136,0.008005931,0.32470100303180516,,True,True,2.0158123496708136,2.0580258239127924,0.042213474241978854,0.020511634864581574
easy_dsos,4,2,4,4,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,2.0580250477724906,0.004883576,0.4241778500145301,,True,True,2.0580250477724906,2.0580258239127924,7.761403018058388e-07,3.77128553387252e-07
easy_dsos,4,2,4,4,15,easy_dsos_dd_gram,sdsos,SCS,optimal,2.0580430189427767,0.28396521,0.72472140903119,,True,True,2.0580430189427767,2.0580258239127924,-1.719502998431821e-05,-8.35510895175572e-06
easy_dsos,4,2,4,4,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,2.0580257843146303,0.004428783,0.06102247105445713,,True,True,2.0580257843146303,2.0580258239127924,3.959816208265465e-08,1.9240848011989088e-08
easy_dsos,4,2,4,4,15,easy_dsos_dd_gram,sos,SCS,optimal,2.0580258239127924,0.0017757019999999999,0.05768506007734686,,True,True,2.0580258239127924,2.0580258239127924,0.0,0.0
