ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error
easy_dsos,4,2,4,0,15,easy_dsos_dd_gram,sos,SCS,optimal,1.8209026069479415,0.001921772,0.07893622200936079,
easy_dsos,4,2,4,1,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.2668350489944964,0.00155581,0.3051600189646706,
easy_dsos,4,2,4,1,15,easy_dsos_dd_gram,dsos,SCS,optimal,1.2668352022227314,0.0037101350000000003,0.31241509201936424,
easy_dsos,4,2,4,1,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.3265543759743517,0.005207948,0.42925773095339537,
easy_dsos,4,2,4,1,15,easy_dsos_dd_gram,sdsos,SCS,optimal,1.3265765831051846,0.306597939,0.7248423090204597,
easy_dsos,4,2,4,1,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.326560793477893,0.004408187,0.060229711001738906,
easy_dsos,4,2,4,1,15,easy_dsos_dd_gram,sos,SCS,optimal,1.3265608850085493,0.0019066229999999999,0.05769733106717467,
easy_dsos,4,2,4,2,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.1563880595040916,0.001780232,0.28139691206160933,
easy_dsos,4,2,4,2,15,easy_dsos_dd_gram,dsos,SCS,optimal,1.1563878042075495,0.004134144,0.39351136900950223,
easy_dsos,4,2,4,2,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.2054155533720063,0.006175983,0.4299971950240433,
easy_dsos,4,2,4,2,15,easy_dsos_dd_gram,sdsos,SCS,optimal,1.2054364934755322,0.26221492999999996,0.7306155819678679,
easy_dsos,4,2,4,2,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.2054227850013028,0.003898094,0.058703733957372606,
easy_dsos,4,2,4,2,15,easy_dsos_dd_gram,sos,SCS,optimal,1.2054231010598102,0.00191939,0.05837459198664874,
easy_dsos,4,2,4,3,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.7165855002271235,0.001687809,0.29581535793840885,
