n,d,degree,seed,basis_size_m,generator_type,solver,method,round,status,value,solve_time,wall_time,error,basis_condition,is_success,finite_value,sos_value,gap_to_sos,rel_gap_to_sos
2,2,4,0,6,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.13356818190933675,0.000713659,0.12076433200854808,,99306.91720194806,True,0.13356818190933675,0.13356823602446713,5.411513037678617e-08,5.411513037678617e-08
2,2,4,1,6,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.017193560585397647,0.000764731,0.02893659006804228,,1.0,True,0.017193560585397647,0.017193560585397647,0.0,0.0
2,2,4,1,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.001484943,0.09893692296463996,,1.0,False,,0.017193560585397647,,
2,2,4,1,6,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.017192779716520702,0.000766467,0.10096984100528061,,190809.29066327555,True,0.017192779716520702,0.017193560585397647,7.808688769449235e-07,7.808688769449235e-07
2,2,4,2,6,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.005101027504257142,0.000643051,0.027101367013528943,,1.0,True,0.005101027504257142,0.005101027504257142,0.0,0.0
2,2,4,2,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.001374231,0.10388909198809415,,1.0,False,,0.005101027504257142,,
2,2,4,2,6,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.005100993248333416,0.000744572,0.10292565904092044,,333107.4696038697,True,0.005100993248333416,0.005101027504257142,3.425592372610642e-08,3.425592372610642e-08
2,2,4,3,6,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.04129795093797926,0.000755919,0.028120015049353242,,1.0,True,0.04129795093797926,0.04129795093797926,0.0,0.0
2,2,4,3,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,optimal,-2185.907019231919,0.001835518,0.12823750800453126,,1.0,True,-2185.907019231919,0.04129795093797926,2185.948317182857,2185.948317182857
2,2,4,3,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,1,optimal,-55.60100829909272,0.001530818,0.10513094207271934,,420.33791566043806,True,-55.60100829909272,0.04129795093797926,55.6423062500307,55.6423062500307
2,2,4,3,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,2,optimal,-6.176795955086692,0.001234054,0.1039684679126367,,96.01795829913796,True,-6.176795955086692,0.04129795093797926,6.218093906024671,6.218093906024671
2,2,4,3,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,3,optimal,-2.9194788178616893,0.000971966,0.10340198106132448,,76.16006680594649,True,-2.9194788178616893,0.04129795093797926,2.9607767687996684,2.9607767687996684
2,2,4,3,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,4,optimal,-1.0806448079186963,0.001164807,0.10281471407506615,,149.67101732408963,True,-1.0806448079186963,0.04129795093797926,1.1219427588566755,1.1219427588566755
2,2,4,3,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,5,optimal,-0.4100328124401472,0.001134417,0.12198277190327644,,101.65590275492481,True,-0.4100328124401472,0.04129795093797926,0.4513307633781265,0.4513307633781265
2,2,4,3,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,6,optimal,-0.13825178612429112,0.001205002,0.10239428700879216,,140.63065468907962,True,-0.13825178612429112,0.04129795093797926,0.17954973706227037,0.17954973706227037
2,2,4,3,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,7,optimal,0.0020217060765757534,0.00120211,0.10192747204564512,,215.13966348958056,True,0.0020217060765757534,0.04129795093797926,0.039276244861403506,0.039276244861403506
2,2,4,3,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,8,optimal,0.029387597756312583,0.001020287,0.10034316102974117,,130.5618802425562,True,0.029387597756312583,0.04129795093797926,0.011910353181666673,0.011910353181666673
2,2,4,3,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,9,optimal,0.0399556443672473,0.001158133,0.10155592404771596,,146.86976337546832,True,0.0399556443672473,0.04129795093797926,0.0013423065707319562,0.0013423065707319562
2,2,4,3,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,10,optimal,0.04128367343981576,0.001332127,0.10173308895900846,,256.90534460980444,True,0.04128367343981576,0.04129795093797926,1.4277498163496605e-05,1.4277498163496605e-05
2,2,4,3,6,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.04129777521745947,0.000678708,0.09882986498996615,,342670.80730234756,True,0.04129777521745947,0.04129795093797926,1.757205197877587e-07,1.757205197877587e-07
2,2,4,4,6,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.019903160084920744,0.000694263,0.027360706008039415,,1.0,True,0.019903160084920744,0.019903160084920744,0.0,0.0
2,2,4,4,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,optimal_inaccurate,-1544.4073839530045,0.001551579,0.1065738289617002,,1.0,True,-1544.4073839530045,0.019903160084920744,1544.4272871130893,1544.4272871130893
2,2,4,4,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,1,optimal,-13.767750509002102,0.001463794,0.1045480789616704,,243.40099445130826,True,-13.767750509002102,0.019903160084920744,13.787653669087023,13.787653669087023
2,2,4,4,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,2,optimal,-0.13021912327124885,0.001297272,0.10302156093530357,,16.153060342680543,True,-0.13021912327124885,0.019903160084920744,0.1501222833561696,0.1501222833561696
2,2,4,4,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,3,optimal,0.01830432358759248,0.001092684,0.10285214008763433,,21.81653010872955,True,0.01830432358759248,0.019903160084920744,0.0015988364973282647,0.0015988364973282647
2,2,4,4,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,4,optimal,0.019902690023806208,0.001222835,0.10038209904450923,,152.9595516830062,True,0.019902690023806208,0.019903160084920744,4.7006111453598565e-07,4.7006111453598565e-07
2,2,4,4,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,5,optimal,0.019902752806241972,0.000766257,0.10806476196739823,,14881.889390754617,True,0.019902752806241972,0.019903160084920744,4.072786787719107e-07,4.072786787719107e-07
2,2,4,4,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,6,optimal,0.019902788148329215,0.000740583,0.10264045000076294,,19073.049937385676,True,0.019902788148329215,0.019903160084920744,3.7193659152903735e-07,3.7193659152903735e-07
2,2,4,4,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,7,optimal,0.019902806347863677,0.000735482,0.10175523010548204,,23836.30116074432,True,0.019902806347863677,0.019903160084920744,3.537370570662335e-07,3.537370570662335e-07
2,2,4,4,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,8,optimal,0.019902816768140173,0.000696901,0.10189971094951034,,28277.178903865395,True,0.019902816768140173,0.019903160084920744,3.433167805703963e-07,3.433167805703963e-07
2,2,4,4,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,9,optimal,0.019902823549378876,0.00072421,0.12349705002270639,,32304.370199199257,True,0.019902823549378876,0.019903160084920744,3.365355418678828e-07,3.365355418678828e-07
2,2,4,4,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,10,optimal,0.01990282829814539,0.00074708,0.10303138894960284,,36095.52306385928,True,0.01990282829814539,0.019903160084920744,3.317867753524495e-07,3.317867753524495e-07
2,2,4,4,6,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.01990284233434635,0.000735489,0.10210773895960301,,254878.79426038027,True,0.01990284233434635,0.019903160084920744,3.1775057439398235e-07,3.1775057439398235e-07
2,2,4,5,6,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.10451342088703804,0.000630741,0.025605716975405812,,1.0,True,0.10451342088703804,0.10451342088703804,0.0,0.0
2,2,4,5,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,optimal,-818.7509438030094,0.001456453,0.1070720759453252,,1.0,True,-818.7509438030094,0.10451342088703804,818.8554572238965,818.8554572238965
2,2,4,5,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,1,optimal,-8.296296854942083,0.00147482,0.10366982908453792,,85.29810175358831,True,-8.296296854942083,0.10451342088703804,8.400810275829121,8.400810275829121
2,2,4,5,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,2,optimal,0.06634238289151849,0.001048266,0.12489767500665039,,10.309275193280222,True,0.06634238289151849,0.10451342088703804,0.03817103799551955,0.03817103799551955
2,2,4,5,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,3,optimal,0.10403578864900641,0.001089263,0.1044706969987601,,21.849856148758217,True,0.10403578864900641,0.10451342088703804,0.0004776322380316278,0.0004776322380316278
2,2,4,5,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,4,optimal,0.10451084368271572,0.001105603,0.10269858001265675,,120.42370342614542,True,0.10451084368271572,0.10451342088703804,2.577204322312676e-06,2.577204322312676e-06
2,2,4,5,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,5,optimal,0.10451334143860028,0.000941697,0.10195970407221466,,1461.8523809973592,True,0.10451334143860028,0.10451342088703804,7.944843775919974e-08,7.944843775919974e-08
2,2,4,5,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,6,optimal,0.10451335369155089,0.000809883,0.10180571803357452,,9554.244247518434,True,0.10451335369155089,0.10451342088703804,6.719548714673174e-08,6.719548714673174e-08
2,2,4,5,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,7,optimal,0.10451336308891024,0.000795828,0.12707323394715786,,10777.331826816271,True,0.10451336308891024,0.10451342088703804,5.779812779771465e-08,5.779812779771465e-08
