n,d,degree,seed,basis_size_m,generator_type,solver,method,round,status,value,solve_time,wall_time,error,basis_condition,is_success,finite_value,sos_value,gap_to_sos,rel_gap_to_sos
3,2,4,4,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.00291015,0.18930596206337214,,1.0,False,,0.06693108504161498,,
3,2,4,4,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.06693106690908274,0.002043117,0.2744759670458734,,317035.64497969236,True,0.06693106690908274,0.06693108504161498,1.813253223958977e-08,1.813253223958977e-08
3,2,4,5,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.2378493338328289,0.001158987,0.040518964058719575,,1.0,True,0.2378493338328289,0.2378493338328289,0.0,0.0
3,2,4,5,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.002612423,0.19772259204182774,,1.0,False,,0.2378493338328289,,
3,2,4,5,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.23784885879957665,0.002146137,0.1851816059788689,,285274.3786474276,True,0.23784885879957665,0.2378493338328289,4.750332522618361e-07,4.750332522618361e-07
3,2,4,6,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.1050436848725114,0.001272618,0.040844626957550645,,1.0,True,0.1050436848725114,0.1050436848725114,0.0,0.0
3,2,4,6,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.002526481,0.20884102198760957,,1.0,False,,0.1050436848725114,,
3,2,4,6,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.10504361510584068,0.002165102,0.1975428609875962,,415779.3739882368,True,0.10504361510584068,0.1050436848725114,6.976667071834086e-08,6.976667071834086e-08
3,2,4,7,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.4114843197129773,0.001554597,0.07006724295206368,,1.0,True,0.4114843197129773,0.4114843197129773,0.0,0.0
3,2,4,7,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.003061194,0.1851549770217389,,1.0,False,,0.4114843197129773,,
3,2,4,7,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.4114842263267579,0.002277785,0.21139125910121948,,226924.98433168035,True,0.4114842263267579,0.4114843197129773,9.338621936860747e-08,9.338621936860747e-08
3,2,4,8,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.39352232947100013,0.001451138,0.041426582960411906,,1.0,True,0.39352232947100013,0.39352232947100013,0.0,0.0
3,2,4,8,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.002882683,0.17913591500837356,,1.0,False,,0.39352232947100013,,
3,2,4,8,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.39352227451741584,0.001956146,0.2100343689089641,,400135.6558562277,True,0.39352227451741584,0.39352232947100013,5.4953584294192837e-08,5.4953584294192837e-08
3,2,4,9,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.02430601769467259,0.001017274,0.04801093798596412,,1.0,True,0.02430601769467259,0.02430601769467259,0.0,0.0
3,2,4,9,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.002889333,0.22308832011185586,,1.0,False,,0.02430601769467259,,
3,2,4,9,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.02430566409255566,0.00260088,0.1919326800853014,,299361.09603148984,True,0.02430566409255566,0.02430601769467259,3.5360211693077903e-07,3.5360211693077903e-07
3,3,6,0,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.09464872760638993,0.015778766,0.17521246895194054,,1.0,True,0.09464872760638993,0.09464872760638993,0.0,0.0
3,3,6,0,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.017129711,0.7945109499851242,,1.0,False,,0.09464872760638993,,
3,3,6,0,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,1.399029153981246,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",351387.69346007425,False,,0.09464872760638993,,
3,3,6,1,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.8788840292015525,0.012458903,0.172299838042818,,1.0,True,0.8788840292015525,0.8788840292015525,0.0,0.0
3,3,6,1,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.020937215,0.8084678099257872,,1.0,False,,0.8788840292015525,,
3,3,6,1,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.8788838571607722,0.022673065,1.51878227700945,,406581.64341169904,True,0.8788838571607722,0.8788840292015525,1.7204078028854042e-07,1.7204078028854042e-07
3,3,6,2,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.8882317976408242,0.013907806,0.1831449669552967,,1.0,True,0.8882317976408242,0.8882317976408242,0.0,0.0
3,3,6,2,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible_inaccurate,-inf,0.036995544,0.8795306909596547,,1.0,False,,0.8882317976408242,,
3,3,6,2,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.8882317008612485,0.023327228,1.674205890041776,,366995.9196324407,True,0.8882317008612485,0.8882317976408242,9.677957568676732e-08,9.677957568676732e-08
3,3,6,3,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,1.2313509024024458,0.015881105,0.2209583519725129,,1.0,True,1.2313509024024458,1.2313509024024458,0.0,0.0
