ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error,is_success,is_reliable_success,finite_value,sos_best_value,gap_to_sos_best,rel_gap_to_sos_best
easy_dsos,2,2,4,0,6,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.501158918050183,0.000282052,0.046401469968259335,,True,True,1.501158918050183,1.5295095382418205,0.028350620191637477,0.018535759001690612
easy_dsos,2,2,4,0,6,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.5295083570876613,0.000620542,0.06009291496593505,,True,True,1.5295083570876613,1.5295095382418205,1.1811541591466579e-06,7.722437354031809e-07
easy_dsos,2,2,4,0,6,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.5295095382418205,0.000407398,0.014060345012694597,,True,True,1.5295095382418205,1.5295095382418205,0.0,0.0
easy_dsos,2,2,4,1,6,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.593140121737525,0.000301248,0.043551723938435316,,True,True,1.593140121737525,1.6000270057573753,0.006886884019850381,0.004304229863039383
easy_dsos,2,2,4,1,6,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.600026478971346,0.000594077,0.05986004206351936,,True,True,1.600026478971346,1.6000270057573753,5.267860292423876e-07,3.2923571123915664e-07
easy_dsos,2,2,4,1,6,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.6000270057573753,0.000321539,0.01336662599351257,,True,True,1.6000270057573753,1.6000270057573753,0.0,0.0
easy_dsos,3,2,4,0,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.8663647400676804,0.000664,0.13663505902513862,,True,True,1.8663647400676804,1.887984396875302,0.02161965680762168,0.01145118404760292
easy_dsos,3,2,4,0,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.8879836118567468,0.001715155,0.16549394407775253,,True,True,1.8879836118567468,1.887984396875302,7.850185552715772e-07,4.157971626094038e-07
easy_dsos,3,2,4,0,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.887984396875302,0.000989838,0.027870532940141857,,True,True,1.887984396875302,1.887984396875302,0.0,0.0
easy_dsos,3,2,4,1,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.4881079182856893,0.000684137,0.11650955304503441,,True,True,1.4881079182856893,1.5080620267049392,0.019954108419249827,0.013231623146727479
easy_dsos,3,2,4,1,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.5080610369307037,0.001806385,0.16557091404683888,,True,True,1.5080610369307037,1.5080620267049392,9.897742354603167e-07,6.56321966824493e-07
easy_dsos,3,2,4,1,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.5080620267049392,0.000894187,0.04962229693774134,,True,True,1.5080620267049392,1.5080620267049392,0.0,0.0
